3338,"- voy, bolaginam-a! pul yuborib nima qilarkan! xat-pat ham bormi?"
2828,lekin bizning - senu mening - gunohkorlarning nazarida shundoq.
2457,"menga shunday yoqdi, shunday yoqdi! kampir ham yomon emas. ammo ancha ko'ngli bo'sh ekan."
2100,shu alfozda ular ancha o'tirishdi.
3004,"- xayr! eshikka chiqib, nimadir esiga tushdi shekilli, qaytdi."
113,"holbuki, ahvol u darajada yomon ham emas-ku!"
1659,katta uzumzori bo'lardi.
981,"buning ustiga yolg'izligi qo'shilib, bir dardi o'n bo'ladi. yaxshiyam sotiboldi bor ekan."
1878,-bilaman.
122,yangi oyning taqadek nim rang gardishi g'arbda ko'rindi.
324,"bo'yinbog'idan tortmoqchi bo'lib, qo'lini uzatgan edi u tishlarining oqini ko'rsatib irilladi."
1209,"uyni-ku, olvobsan, xursandman."
2266,"bizning zahro oyog'ini qo'liga olib chopib ketayotganlarning oldingi safida, desa bo'ladi."
2741,yusuf baribir chiday olmadi. buvisining oldiga shoshib bordi. - nimaga sigirni olib ketdi?
2427,- sindirib bo'ladimi bu nonni?! necha pul turishini bilasanmi?! go'zal indamabdi.
1396,-hech kimlari. o'zim shunday ko'ray deb keldim. -uzumchi buvam yo'qlar.
1848,"endi tong otgan ekan. qarasam, uyda hech kim yo'q. demak, to'yxonaga chiqishgan."
2760,ikkita kengroq ko'ylagini oldi. kitob orasiga uchta yigirma besh so'mlik pul qo'yib qo'ygan edi.
397,"- unda eshiting, men vrachman. men tarixni bilmaganimdek, siz ham meditsinani bilmaysiz, tuzukmi?"
1175,"-keldik, - dedi u oshnasiga."
2673,-jigar kabob! - sobirjon ishtaha bilan lablarini yalab qo'ydi. choyxonaga kirdik.
3318,"- kimni bo'lardi. risol degani bor ekan-ku! erga tegmasidan oldin ham yaxshi ko'rardim, deydi."
99,-oppog'im! beg'uborginam!..
497,bir pasda otlanib jo'nab ketdi.
1818,o'yini - kuchuk bola.
2638,"men aytgan ishni qil. cho'p bo'lib ketasan-ku, axir bunaqada."
471,-hazilingizni qo'ying. men ishdaman.
3354,oyim ham xira tortgan ko'zlarini uning kaftiga tikdi. - qani?
3023,"qosimjon chiqib ketdi. -ketish kerak, - dedi o'ziga kelib nazira."
1367,bo'yrada quritganman. bittasiyam yerga tushmagan.
1073,sizda nima gunoh?
64,askiya....
2894,- bir marta xaltalarini ko'tarishib olib borganman. ko'rsatib qo'yaymi?
181,ancha gaplashishdi. oyog'imdan muz o'tib ketdi. burnimni tortaverib charchadim.
1405,hali turgandan keyin lo'lilik qilib opamning dodini beradi.
04,"bo'lar-bo'lmasga kuldirib, o'paverardi."
3270,"qaldirg'och, qanotlaring shunchalar qaromidi? hijron, hijron, ey hijron!"
1053,- birov urdimi?
1697,"bor, vaqtni ketkazma."
1172,gapirganida duduqlanib qoladi. chap qo'li tayoqday osilib turadi.
2557,"xo'p, dedim. lekin shu kuni kechqurun mudhish voqea yuz berdi."
1291,"olib bersam bunaqa qilyapti. bola hamon chinqirib yig'lar, xarxasha qilar edi:. - issiq manoj!"
798,"o'tir, o'tir."
2066,"- oyim uzoq jimib qoladi, keyin sekin davom etadi."
1965,bir chekkadan uzib ketaverdik.
2050,"afsuski, bunday mash'alalar endi yo'q. hammasi birin-sirin o'chib bo'lgan..."
1661,"- o'shanaqa qilsam, boshqa daryolarniyam yaxshi ko'rib qolaman-a?"
431,"badani kuzning salqin havosidan seskandi, yuragi hayotining yakrangidan uvishdi..."
2624,torgina hovlida hech kim yo'q edi.
92,uni tagida uzib yegan yaxshi. hali hovliga chiqqanda shunday qilasizlar.
133,"-bor, bor! tuyog'ingni shiqillat! - debdi bola. - sindirib bo'ladimi bu nonni?!"
2004,"nima qilaman kirib, bezovta qilib? - dedi ichida. - nahotki tushunmasa, xabari bor-ku!"
2141,- olib kel tezroq!
1551,balki studentdir? hozir hech narsaga ajablanmasa bo'ladi. -mashinada hech kim yo'q.
43,qamchi yedi. endi ko'nikib qoldi.
818,o'g'lini eslab ketadi.
2084,"axir, aynan o'shalardan so'ng u o'z yolg'izligini tobora teranroq anglab boradi, qiynaladi..."
432,og'zingga solsang erib ketadi.
1684,"- komil mirzaev degan odamni tanisangiz kerak? aspirant, fizik."
2591,"savri xola bitta-bitta yurib borardi, shoshmasdi. shoshib nima qiladi?"
1926,to'rtta ukasi bor. shavkat toshkentning o'zidan. otasi katta injener-geolog.
850,"ishqilib, o'zimni sezdirmay... ketish kerak, bildirmay ketish kerak."
3227,opasi uning tirsagidan ushlab siltadi. -ketayapman! - dedi ko'zlari yoshga to'lib sabohat.
3363,e
3285,"husn. -mana, siz rayonda yangi odamsiz."
1574,adangni gunohi shu.
1786,lager hayoti uning butun vujudini ko'z bilan quloqqa aylantirib qo'ygan edi.
1079,"yo'q, oyog'ingni ochibroq o'tir."
1142,"ular ancha vaqt yeb-ichib, bir-birlariga gap otib o'tirishdi."
2003,ammo o'sha turtki yo'q.
413,"norboy aka meni garajga boshlab, mashina ustidagi oq choyshabni tortdi."
1886,daladan kelayotgan edim.
777,"boshqa hech kim indamadi. ittifoqo, ko'zim mahfuzaga tushib qoldi."
2180,agar...
1330,"jonidan ham aziz ko'rgan o'rtog'i shunday degandan keyin uyqu keladimi, o'g'lim?"
1051,"qo'lingizga chiptangizni berib, fisht-t, deydi."
593,gap maromi xuddi ikki ijodkor do'stning suhbati kabi edi. bundan men bir oz hijolat ham bo'lardim.
2533,yerdan uzib olingan anteyda hech qanday kuch qolmas ekan. sotimxon aka mening tovonim.
2616,- zahro bir pas jim qotgancha derazadan tashqarida u yoqdan-bu yoqqa o'tayotgan odamlarni kuzatdi.
161,o'z qo'lim bilan quritganman. chodirga qoqib quritganman.
1308,- sen nega yemayapsan? - siz bilan yeyman. - mening ishtaham yo'q.
2660,mening acha xolam
1564,yo'q. endi qarorim qat'iy! m a h f u z a.
2379,"qolaversa, buvang ko'p qarashgan unga. menam... menam qarab turmaganman."
2617,hammasini erinmasdan gapirib beradi.
3136,"lablarining qimirlashidan azizim, demoqchi ekanliklarini anglash mumkin edi."
1566,bu - go'zal edi.
1849,ayolga yarim qop oziq-ovqat ham berib yubordi. ammo ularni keyin ko'rish nasib qilmadi.
1963,-hoy qiz! hoy bola!
143,shunaqangi narsalarni biladiki!
1771,"sarsonboy ota indamadi. uning rangida qon qolmagan, lablari titrardi."
2239,"-yig'lama, nega yig'laysan, tentak, - dedi u boshimni silab."
3099,"- o'g'lim, xudo mendan so'rab ish qilmaydi."
1329,mahkam og'zimni ushladim. do'konga yaqinroq bordim.
1892,solihabibi jilmaydi.
2391,"vayron bo'lgan ko'chalar, uylarni ko'rib, ko'ngilni yozish uchun gul do'koniga kirdim."
758,"- mayli, ammo charchadim demaysan. ona-bola yo'lga tushdik."
668,daryo tomonga yurdim.
474,"yo'qol, daf bo'l olifta maraz!.."
480,fatxilla ham joyiga borib yotdi.
1295,sheralimasmi?
337,"uyga derazaning ochiq ko'zidan tushib, krovatga cho'zildi. u tinch, xotirjam edi."
289,qidirib uni topibdi. o'zi tengi bola ekan. qo'lida kir dasturxonga o'rog'liq uy noni.
106,"gap, albatta, oshda emas, ikkita yangi odamga bo'lgan hurmatda."
1534,ukam huzur qilib qiqirlaydi.
1111,traktor tovushi eshitilishi bilan uchib tashqariga chiqdi.
2974,"- qari qiz bo'lib o'tib ketaymi! qari qiz, qari qiz, yigitlardan nari qiz!.."
1601,faqat... faqat...
1297,zaynabxon ularning chiqqanidan xursand bo'ldi.
970,"amir uning yuk mashinasi ekanini, ustida esa erkagu ayol o'tirib olishganini ko'rdi."
2730,"-vaziyat o'zgarsa, kapitanning o'zi keladi. -xo'p bo'ladi, o'rtoq kombat! kombat ketdi."
2439,"so'ng asta turib, qahqaha kelayotgan uyga kirdi."
1395,hozir!
923,zahro ham...
2609,"oldinda oyim, ketidan echkim, uning ortidan men."
1802,"-rahmat, - ayol uyalinqirab kursining chetiga omonatgina o'tirdi. -eshitaman?"
1824,"uyalmanglar, tasadduqlar!"
870,"eshikni qiya ochib, hovliga mo'ralabdi. hech kim ko'rinmabdi."
1600,bu yerning odamlari-chi?
2069,o'ziniyam o'n yil kiygan bo'lsa kerak. kambag'al shunaqa kiyadimi?!
3364,f
3093,"-bor, - dedi shukur. - hali o'zimiz toshkentdan olganlarimiz ham turibdi."
2979,yoshligida beva qolgan.
31,guzardagi bozorchada o'tirib pista sotadi:
1035,"yo'q, u bo'lmasa ko'ngil joyiga tushmaydi."
518,"faqat tagidan o'tayotganingizda tuproqqa to'kilgan bargi tovoningizga yopishib, g'ashni keltiradi."
1805,"-yo'g'-a, xola, yo'q, - dedi qoravoy aybdor ohangda."
1658,"- kun issiq-ku, nima qilaman buni?"
06,-tuzukmisiz?
2699,- tutoqib ketdim men ham. - topgan narsalaringiz o'zingizga buyursin.
2120,"-hechqisi yo'q, opa."
1245,"safardan qaytib kelib xotiniga boshqacha, sinovchan ko'z bilan qaradi."
745,faqat haqorat qilmang.
206,"yengil jemperimning ustidan ikki qator marvarid, bir qator tuyatishli durimni osdim."
150,"- bari bir, - deydi oyim o'ychan ohangda. - qonqusniyam yaxshi ko'rgin. - nega?"
854,qaytib keladi.
2205,"-ha, - dedim jilmayib. - siz-chi? -menmi?"
284,uylanmasdan ilgari qayoqda edi esi?
2671,"- iya, toymisan?"
1759,"ammo o'zi borib, o'z puliga oladi."
316,"- o'zing-chi, bolam, o'zingning ahvolingga qara."
3279,"ana, tog'a, endi hamma narsani bilasiz. buguk kechqurun poezdda jo'naymiz."
1800,yo u ham qo'rqayotganmikan?
139,"taqako'z bo'ynigacha uni hidlab, bir-ikki yalagan bo'ldi-da, orqasiga tisarilib boshini ko'tardi."
676,uning ko'z oldida opasi qamoqxonaga olib borgan kun paydo bo'ldi.
3236,shu o'tirishda uxlab qolgandek edi. oxiri bo'lmadi.
1748,"tepadan ikki-uchtasi kelib, sizni so'rashdi."
321,bay yeftimning g'azabdan ko'zlari chaqnab ketdi.
2015,"oyim ro'paradan kelayotgan, sumka ko'targan xotinni to'xtatdi."
1088,- o'g'lini olib keldi.
1709,"bir oyog'im yerda bo'lsa, bir oyog'im go'rda, nevara ko'rsam degan niyatim bor."
3305,- oyim uni ohista yupatdi.
2881,toy ikkalamiz beixtiyor unga ergashdik.
2948,sizni tergovga chaqirishlari va ishingiz chuqurlashib ketishi hech gapmas.
2417,"yig'lasa, yupatasan, mana bunday yuragingni tig'lab tursa, nima qilasan?"
2539,sabohat qodirova o'rnidan turdi. institut mashinasi kelgan edi.
2893,chindan ham toy uch kungacha sidqidildan xizmat qildi.
1486,kimga dardimni aytsam kuladi.
2090,"- voy, voy, aylanay, - dedi ovozi titrab. - assalomu alaykum."
314,bultur o'lganlar. seskanib ketdim. butun vujudimni titroq bosdi.
2871,"keyin guldastani apil-tapil gazetaga o'rab, do'kondan chiqdim."
87,go'zal iltijo bilan menga tikildi. uning saxiy ko'zlarida yosh paydo bo'ldi.
1596,uning xayoliga valixon sadirovich keldi. qibraydagi bog' uyga mehmon bo'lib borishganini esladi.
203,"yaqinroq bordim. bola ko'zlarini ko'chaga tikkancha, ishtaha bilan qars-qurs qilib allanarsa yerdi."
2375,"- qoraquloq, - dedim sekin. - ana, qoraquloq!"
246,- halima aya bolaning yuziga sinchiklab qaradi.
838,"daryodan ko'tarilayotganda tanklar uyga tegib, buzib ketishlari mumkin edi."
1305,qish tikib bergan oq do'ppisini hali yechmabdi.
979,"ko'rib turibsiz-ku... - e, nimani ko'raman!"
1040,"- u bir zum yerga qarab turdi-da, qo'shib qo'ydi: - bugun payshanba, bormoqchiman."
3016,dam olishayotgan mahal yusuf tomboshining bir chetidan ikkinchisiga tosh irg'itmoqchi bo'ldi.
1815,qattiq bir narsa qo'liga tegdi.
2504,"ayniqsa, anavi qorasi zo'r ekan. bir hangrashda ketma-ket ulab, yetti marta hangradi."
2568,"shundan keyin g'alati bo'ldi. afzalxon akam birdan sirg'anib ketgandek, cho'kkalab qoldi."
1410,"- xavotir olmang, - dedim uni yupatib. - a?"
3125,"-hamma to'polon qilsa ham, siz qilmang."
769,boringlar... senlarniki halol...
2632,"shahodat xola yengi bilan ko'zlarini artib, jilmaygan bo'ldi. -mana bu boshqa gap, - dedi qoravoy."
2544,"martabangiz bundan ham baland bo'lsin. -otaxon!.. uni bo'lmoqchi edim, ammo gap bermadi."
2089,kamayib qoladimi?
2208,go'zal yugurib uning oldiga boribdi. lekin nima qila olardi!
3175,biron marta ham uch soatdan kam bo'lgani yo'q.
298,"qay ko'z bilan ko'rayki, yotoqxonada norboy akam ikki qo'liyu bo'ynidan qon ketib yotardi."
2464,- qaytar dunyo.
3289,"o'ttiz yildan ziyod vaqt o'tgan, unutgan edim. keyin ko'rimsiz edi."
2735,qiyinchilik ko'rmay o'sgan yigit bu og'ir musibatdan tahlikaga tushib qoldi.
2879,- biz...
1579,"-bunchalik emas, - dedi istehzo bilan arxivchi. - zagsda, bir oy o'ylab keling, deyishadi."
705,"o'zi esa, o'sha vokzalda tunadi."
3014,"endi unga tong kerakmas, tong odamlarning nazari, vijdoni, odamlarga qarolmaydi endi."
1377,"- shunga ham xafa bo'lasanmi? aytganday, suyunchi ber!.. -xo'sh? - so'radi sulaymon ota."
32,"so'zlarimda, bo'g'zimda, jon-jonimda yashading,"
3119,"axir biz mo'ljalni shu uchta bekatga qarab olamiz, xolos. undan kattaroq narsalarni ko'ra olmaymiz."
991,"u o'zi va oygul oilasining moddiyan o'xshashligiga suyanib, shu mening tengim deb ishongandi."
3294,- o'lib qoldingmi shu bilan?..
2434,"- biz degani - kim? amaldorlarmi? boshqalar bunga qolganlar kiradimi, yo'qmi?"
2322,-nega harakat qilmasakan? jigaring-ku!
999,"- yo'q, apa! birga bo'lmaganimizga ham to'qqiz oy bo'ldi, to'qqiz oy!"
2186,tog'am ham uni ko'p qadrlardi. lekin qanday qilib...
1265,"-qizginam, bolajonim!"
1044,"xudo xohlasa, hammasi iziga tushib ketadi."
2017,"aytma-sang, eringning holiga tushasan. -bilmayman."
115,barakalla!
1161,"zumradxon shunday deb, burchakda, televizor ustida turgan telefonni oldi."
1107,"- hech narsa qilmaydi, ular o'z ukalarim."
248,arava qimirlamay o'z joyida turadi.
1706,"-yo'q, nega?"
2254,lekin qayoqqa yuradi?
2800,nafas olib turasizu o'zini ko'rmaysiz.
1720,och qolishganda jo'natma.
385,"-ketamizmi? - so'radi sobirjon bir ozdan so'ng. -ketamiz, - dedim men."
571,"- oyi, hali kabob oberasiz-a? - deyman yalinib. oyim bo'lsa, nuqul bitta gapni qaytaradi:"
2794,go'rimda ham tik turar o'lganimda ayriliq...
95,-qayoqqa?
2801,"-qayoqqa? -qarab qo'yay. yotgan bo'lsa kerak, hoynahoy!"
154,hammaning ham o'ziga yarasha orzu-havasi bor.
1830,ammo endi bu yerda toychoq savdosi bo'layotgan ekan. - dallol shu yerning odami-ku.
3203,qachon chiqadilar? biron haftalarda chiqib qoladilarmi?
430,"-besh mingta-ya, qoyil! -yo'q, sen qaragin o'zing, charchadim demaydi-ya."
916,"qishloq yoqdimi senga? o'h-ho', seni kim bunaqa chiroyli qip qo'ydi?"
1144,"biz tarixchi emas, magazinchiyu bozorchi bo'lib o'tiribmiz."
3344,"-bu deyman, xonim, ishdan charchadingizmi, yo yolg'izlikdan? - deb so'radi u yaqinroq surilib."
1780,amir bir sening gapingga kiradi.
1081,yig'lab turgan norasidaga rahmi kelmagan odam - odammi?
1218,- termosini ko'tarib vagonga inspektor chiqdi.
3094,bu - birinchidan.
2905,shunda boyadan beri indamay turgan xo'ja onasiga talpindi. - oyi-i-i! - dedi iltijo bilan.
2908,amir hangu mang bo'lib qoldi.
2406,"bulbulmikan sayrayotgan, sa'vamikan?"
193,"bilasiz-ku, hozir bezorilarga karshi qattiq kurash ketyapti."
2121,"o'zini xuddi jinoyat qilib qo'ygandek sezadi. lekin qachon, qanaqa jinoyat qilib ulgurdi u?.."
803,beraveradimi?
1833,faqat raqam.
2450,boshim oqqan tomonga.
1907,- qilg'ilikni qilgandan keyin jazosini olsin-da.
1856,"daraxtni bir tepsang, yuzta qiz yog'iladi-yu, bu yigit o'lgur mana shu juvonni olaman deydi!"
2126,kitob
2558,"- qanaqa o'quvchisan, o'zi? - dalavoy sarg'ish qoshini chimirib, akamga qaradi."
1732,hozircha shoshganim yo'q.
750,shu ham ish bo'ptimi?
239,"shu bilan birga, yusufning ham qadrini bilardi."
2906,gayduk qizi
3086,tramvay tez keldi.
1449,p a r p i. yaxshimi?
1594,"- menga bering, - dedim mehri xolaning qo'lidan po'stinni olib. - jahon kiymasa, o'zim kiyaman."
2503,sizni sog'ingan otangiz - hamidulla qovunchi - deb yozibdi otasi.
62,"kitob tarqaldimi, o'qildimi, ma'qul tushdimi?"
1793,"yana o'shalarning yo'lidan boramizmi? - uning peshanasi tirishdi. - yo'q, bu mumkin emas."
1934,kattasiyam sho'ttayakan. onasining ko'ynagiga bekinib olgan.
2648,"-mening to'yimda o'ynamasang, kimnikida o'ynaysan?"
985,keyin trubkadan xansiragan ovozi keldi:
255,- ahad komilov ko'zlariga yosh oldi.
1883,"u erining ko'kragiga mushtlab, o'zini to'xtatolmay yig'lardi."
458,go'r boshida dev qaddini bukib yig'layotgan kim?!
763,-kim bu? - so'radim haligi boladan boqqa ishora qilib. -uzumchi buvamning o'g'illari.
199,berdialining ketganiga qancha bo'pti?
1714,ko'rdingmi? gapir... -ko'rdim.
2187,"- oyimning qiziq odati bor. jahli chiqsa, o'zi bilan o'zi gaplashadi."
2044,"ko'ch-ko'ronni olib, qaydasan qishloq! - deya yo'lga tushishdan o'zga iloj topilmadi."
1477,oyim ko'zimga diqqat bilan tikilib qoldi. - qahring shunaqa qattiqmi? - dedi anchadan keyin.
105,"ancha yurdik. tez-tez temirchilik do'konlari uchraydi. bayram bo'lsayam, ba'zilari ochiq."
1514,"chaylaning orqasiga eson-omon o'tib olsak, marra bizniki. vaqtni boy bermay emaklab ketdik."
1219,farasmon qo'ychi... kelin qilganingda qizim derding.
2647,"qani, yuring! uning ketidan kupega kirdim."
1625,o'zimning otim bor - toyir. jo'raboshimiz quvlik bilan hammaga bir-bir qarab qo'ydi.
1773,"kelib otangni ham namoz o'qimayapsiz, deb tergab ketadi."
2243,- chunki namoz vaqti kirsa hamma narsani esdan chiqaradi. - o'zingiz-chi?
606,- e'tiroz bildirdi kozimning onasi.
2691,"savri xolaning o'zi ham uni holjoniga qo'ymasdi. bo'lar-bo'lmasga kuldirib, o'paverardi."
2759,ancha yig'ladi. ro'molchasi jiqqa ho'l bo'ldi.
1195,"- oyi, suv, - dedim hiqillab."
2587,-dadang bilan gaplashaman. o'zim olaman sani.
2009,"- tinchlik, o'g'lim. shu o'zimning bir yig'lagim keldi."
1423,nima qilish kerak? ularga qanday qilib yordam bersa bo'ladi.
1797,"bir mahal tashqarida itning akillashi, dadam-ning yot deb baqirishidan uyg'onib ketdim."
612,bittayam kasal bo'lmagan.
2483,siz choy damlaysiz. ikkovlari ayvonning biqiniga tushgan qulaygina oshxonaga o'tishdi.
1491,-g'olibona yo'lingizga poyandoz bo'lgan go'zal! - javob berdi sodiq navkar boshin egib yergacha.
2778,"-qo'y, kayfiyatini buzma, - dedi yalingansimon. -labbay, - dedi yana ovchi choyxonachiga."
1866,alam to'la suhbatida bo'lgan bormi?!
3189,"mani suyanchig'im yo'q-da, a?! qarasam, naim sartarosh rostdan xafa bo'lyapti."
900,bor boyligim bolalarim.
975,muallim...
2013,- pora! onam yonimdagi stulga o'tirib qoldi. - nima?
1312,"to'y qilmoqchi edi. bahona bilan men ham to'y ko'rib qolardim. o'zim qilib berardim, to'yini..."
3343,yusuf to'nini yelkasiga tashlagancha ohista yurib tashqari chiqdi.
2250,"hamma yoqda yaproqlar: ok, sariq, yashil yaproqlar..."
1028,"g'adir-g'udir g'isht topib, ishqalayverasiz, ishqalayverasiz."
2006,nega u mening diqqatimni o'ziga tortdi?
2693,-shampan!
449,-nega harakat qilmasakan?
2161,ayol yerga tushdi.
1011,tandir tagida edi. hovliga olib chiqdi.
2924,"shu ondayoq cho'g'dek issiq, qip-qizil non do'ppiga tushdi."
1136,"- o'shanda nega unaqa deding, bo'yginang lahatda chirigur! - dedi u yana dag'dag'a bilan."
658,archa o'tinsiz kabob qilib bo'larmidi?! mesh-mesh buloq suvi ham tashiladi.
1208,bu menman!
1961,"- ha, do'stoni aziz, qaqqa g'oyib bo'ldingiz?"
1547,"naqd karmon pul - mana, men nimani yaxshi ko'rardim. tosh albatta birovning boshini yeydi."
1216,mastavani boshimga uramanmi!
3115,"- hoy olifta, mashinangni pod'yezd tagiga qo'yma, bu yer senga garajmas!"
2983,"dushman dedi:. -endi gapir, go'zallarning go'zali, xizmatlaring evaziga oltinga g'arq bo'lursan."
1154,"-ha, kasalni kim yaxshi ko'radi? -dadamlar-chi? nega ular ham xafalar?"
2510,"kimdir ko'tarmoqchi bo'lgan edi, shayx siltab yubordi."
3286,"ularni ko'tar-ko'tar qilasanlaru mani yozmaysanlar, shunaqami?"
809,bu vistavkaga qo'yiladigan it ekan-ku? polvon it! zotli it!..
1667,"-umridan baraka topsin sobirjon. -iloyim aytganingiz kelsin, tasadduq."
2685,"-voy, tasaddug'-ey, ey, voy, tasaddug'-ey! ho'-o'p bolalarimiz bor-da, tasadduq! - dedi a'lobush."
2900,eski choyxona buzilganida ularning hujrasidan ham nom-nishon qolmadi.
3233,- huri satang boshini mag'rur ko'tardi.
2721,-barakalla.
1688,mabodo onasi vafot etgan bo'lsa nima qilaman yarasini yangilab. u ko'zimdagi savolni uqdi.
2146,"sen do'xtirni chaqir! - dedimu, bu yoqqa yugurdim. endi men sizga aytsam, bolam, yangisiz."
779,dunay suvmi yoki qon - bilib bo'lmadi mutloq.
1121,onasining ko'ynagiga bekinib olgan. xondamir! deb chaqirdi botirali.
3054,"sen piyoda bu dunyoda, hargiz otdan o'tolmassan."
1724,"- unisi uch kun deydi, bunisi besh kun deydi! - dalavoy jahl bilan sariq qoshini chimirdi."
1511,"- xo'p, oyijon. o'zim qarab turaman."
2295,lekin otamni yaxshi bilganimdan bunga qo'shilishim qiyin.
1921,"qoravoy konvertni ochdi-yu, hayron bo'lib qoldi."
2300,"- sen darrov ketamanga tushmay, o'tir. shahar qalay, nima ishlar qilyapsan?"
1234,"-o'g'limdanmi? -ha, o'g'lingizdan. -voy, bolam-ey, bolajonim-ey!"
1413,"bog'laru qirlar, adirlar. senga jo'rdir, shodligim..."
1840,o'shanda ham somsaning daragini eshitib:
1287,uvol ketadi.
1309,yaxshi qo'shiq. kim yozgan ekan?
2918,"bolalar boshqa gap. ammo bizga, keksalarga rahm qiling, rais uka."
2711,- shu. - chekasizmi?
1682,"buyoqqa chiq, chiqaqol, jonivor. ammo ko'ktoy joyidan qimirlamadi."
2238,"kelishyapti, ko'ryapsanmi?"
2389,"- xah, o'lsin-a! - dedi qaltirab."
907,juvon yana epchillik bilan o'rnidan turib chiqib ketdi.
1499,dodu faryod tutib ketdi olamni.
1157,yuqorida ermon buvaning ingichka tovushi keladi.
3288,tunov kuni qiziq bo'ldi.
1067,"kampirmi u, yo bevami yolg'iz qolgan bu yurtda? yo'q!"
2005,"oyimga qarasam, qovog'ini solib turibdi."
2475,"-meni aytti, deysizlar, bu tulki! - dedi semiz odam. birinchidan, kuz. yig'im-terim tugadi."
815,yusuf cho'chib hushiga keldi.
1353,"- tinchlikmi, nega ketolmaysan?"
2469,qizingizman... oyijon...
2189,chin ko'ngilni yorga berdim oshno bo'lgaymi deb...
768,botirali bemalol yuribdi.
2500,no''monjon kulib qo'ydi. o'sha kuni u bizni xursand qiladigan yana bir ish qilib qo'ygan ekan.
666,"-nahotki, sen ham tushunmasang?! o'zim olib qolganman, o'zim, o'z qo'lim bilan qaytarishim kerak..."
167,"- yaxshimisan, tani-joning sog'mi? - rahmat... rahmat."
1475,"- chiroyli joylar ko'p, qarab to'ymaysan kishi."
343,- yot! - dedim o'dag'aylab.
1531,asar qahramonlarining taqdiri ularni befarq qoldirmadi.
851,"qarang, hidiga odam mast bo'ladi-ya!"
2917,ro'paramdagi qayinning eng yuqori shoxida bir narsa xuddi oltindek tovlanib turardi.
107,kechagi osh turgan qozon to'nkarig'lik edi. ko'ktoy o'choqboshini ancha titkiladi.
483,ishxonangizdan ruxsat olib beraman. markazdan bir redaktor kelgan. tarjimonlik ham qiladi.
808,"qo'sha-qo'sha gilamlar! bir radiosi bor, sandiqdek keladi."
258,"erga tegmasidan oldin ham yaxshi ko'rardim, deydi."
1875,mashinadan tushib tepaga qaradim.
1465,uyga qaytganimda kayfim bor edi.
412,tegishli joyda gaplashib qo'ymaylik tag'in.
293,"- qalay, poshsha opa, bardamgina o'tiribsizmi?"
1321,oy sutdek yorug' nur sochgan oqshomlari uzoq sayr qilardik.
2404,"- mana, meni aytdi dersiz, - oyim qandaydir ichki ishonch bilan tushuntiradi."
3224,-o'qiganmisiz hammasini?
1176,- chol-kampir kirib chiqqandan keyin kirdim.
2943,ko'cha jimjit. onda-sonda pishqirib yuk mashinalari o'tib qoladi.
2910,"- men sotdim dedim. gap tamom, mol sizniki. qani, pulni sanang, - dedi."
2071,tag'in o'sha nimjon yigitningo'zi aytyapti.
1416,oyim negadir ko'proq meni avaylaydi.
3002,"u chiqib ketdi. meni ter bosib ketgan edi. nima qilsam ekan, chiqib urishsammi, haydab yuborsammi?"
2933,ota-boladan bir oyda qoraxat kelsa-ya!
2656,"u ham oyisining yig'laganini ko'rib o'pkasi to'lib turardi. - bo'lmasa, o'ynay qolinglar."
852,volodya zo'rg'a iljaydi.
765,-xunob bo'lma! yigit cho'chib tushdi.
1298,"kimga dardimni aytsam kuladi. ta'nadan boshim chiqmay qoldi, aylanay opajon."
1083,- voy imonsizlar!
1952,zumrad boshini quyi soldi.
1615,- dutorga kim tegdi? zum o'tmay dutorni ko'tarib chiqdi.
3127,-nima edi? -manavi yerda yog'och uy bor edi... mo'ysafid uni gapirgani qo'ymadi.
1248,to'poloniga toqatim yo'q. - u chiqib ketdi.
1128,"innaykeyin, shu yerda ishlaydigan bo'lsalar, g'alva, tashvishlarimizga sherik bo'lsinlar-da!"
2559,"sen dejursan, mollarga qarab turasan. toy burnini jahl bilan tortadi-yu, indamaydi."
2782,"- bekorchi odam fermada nima qilarkan? -bilmadim. darrov kelsin, dedilar."
2272,"p a r p i. temur, nimasi? sh a v k a t."
686,"- iya, g'archiyam bor ekan, - dedi oyim yosh boladek quvonib."
558,"ko'ktoyning so'lagi oqib ketdi, tamshandi, lekin itlar yoniga borishga botinmadi."
520,"-ha, o'shatda to'xtadik."
2712,hovliga tushdi.
3293,samad aka orqasiga qayrildi.
2958,"dadam bir zum tikilib qaradi-da, garangsibroq o'rnidan turdi."
770,bir kuni ertalab vela biznikiga chiqdi.
2645,- sabohat qodirovaning jahli chiqib ketdi. -boshqa mashina yo'q edi.
733,bolalarim.
2922,yerga yoyib uch marta ustida dumalaydi.
638,"- xush kelibsizlar, ha, qani, bo'laqolinglar."
3039,to qabrga qo'ygunimizcha tinmadi. qo'yishimiz bilan charaqlab oftob chiqdi.
2787,"ertaga u mabodo qo'lga tushadigan bo'lsa, faqat o'ligi tushadi."
460,"har bir uy, daraxt unga ma'lum."
350,-bu axir pastlik-ku! hammamiz birdaniga boshimizni ko'tardik. bu - shavkat edi.
3244,keyin dutor tinadi. tinguncha u quloq solib turadi.
3130,"shu-shu, muhammadjon aka qushlarni sevib qoldi."
847,"nihoyat, orziqib kutilgan kun keldi. odamlar hovliga sig'may, ko'chaga ham joy solindi."
2570,o'rniga piyoz qo'yib qo'ysa ham bo'ladi.
2178,zum o'tmay eshik taqilladi:. - mumkinmi?
279,"uyga kelsam, oyim yo'qlar."
