1696|- garangmisanlar? qaysi biring sindirding? bu nima qiliq? - dedi vali tuzatgan dutorni ko'rsatib.
1697|bor, vaqtni ketkazma.
1698|-yoshlik qilayapsan, bola. ota-onangni ezma. yur.
1699|o'zi esa, cho'p bo'lib qoldi. oxiri chidolmay aza ochdi.
1700|nega siz mening ko'rganligim haqidagi so'zlarimga kulib qaraysiz?
1701|- o'qituvchingni aytib chiq. - e, uyalaman! - dedim rostini aytib.
1702|bunday paytda kuchlilar kuchsizlar hisobiga yashay boshlaydi.
1703|oyim garangsib sandalning bir chetiga cho'kdi. - qandoq bo'larkin? - dedi ikkilanib.
1704|eringizni chaqiring! bu gal notanish odam dag'alroq gapirdi.
1705|rahmatli rahmonqul aka arabcha o'qishni bilardi. innaykeyin, uning yozuvini yaxshi ko'rardi.
1706|-yo'q, nega?
1707|-tinchligu lekin brigadamizga ikkita yangi odam keldi.
1708|ammo sabohat bir kun emas, butunlay unikida qolib ketdi.
1709|bir oyog'im yerda bo'lsa, bir oyog'im go'rda, nevara ko'rsam degan niyatim bor.
1710|yusufning qo'lida pul o'ynay boshladi.
1711|sog' qolganda, balki bo'yniga olardi.
1712|darvoqe, mening ishlarim qalay?
1713|-shahodatxon, ho, shahodatxon! ko'chaning o'rtasidan nima qilib turibsiz?
1714|ko'rdingmi? gapir... -ko'rdim.
1715|- adolatsizlik-da ishqilib, - dedi ramziddin.
1716|kun bo'yi kitob o'qib, televizor ko'rib yotish... allaqachon jonga tekkan bo'lsa...
1717|maktabni bitirgach, samarqand meditsina institutiga kirdim.
1718|yo'l jimjit, qora asfalt oy yorug'ida erigan saqichdek yaltirardi.
1719|birinchi marta qamoqdan chiqqan kuni oldi.
1720|och qolishganda jo'natma.
1721|yo olib kelaymi? biz hozirjavoblik bilan hammamiz barovar yo'q, de-dik.
1722|endi-chi? vo ajab!
1723|yusuf dabdurustdan nima deyishini bilmay kalovlandi. so'ng bazmning sababi esiga tushib chaynaldi.
1724|- unisi uch kun deydi, bunisi besh kun deydi! - dalavoy jahl bilan sariq qoshini chimirdi.
1725|-to'xtanglar! - qichqirib yubordi shu payt vela.
1726|men kulib yubordim. kulgining boisini mehmonga tushuntirdim.
1727|shu kuni nima yumush buyurishsa, oyog'im olti, qo'lim yetti bo'lib yugurib yurdim.
1728|- xo'p. nega?
1729|- endi uxla, bolam. uyqu qayoqda?
1730|-oyi?!
1731|oltin medal oldi. -juda yaxshi.
1732|hozircha shoshganim yo'q.
1733|montyor yuvosh bo'lsayam, oriyatli yigit ekan- uy-joyini tashladi: ketdi.
1734|qo'limdagi yong'oqlarni ham, cho'ntagimdagilarniyam bolaga berdim.
1735|uni endi yo'qotmasligimni bilsamam, ozgina xavotirga tushdim.
1736|axir, qirchillama qirq yosh ostonasida nega bunchalar abgorman, bunchalar xo'rlanganman?
1737|charchamaysan, rohat bilan nafas olasan.
1738|- onamni so'kdi-ya, bo'yginang go'rda chirigur.
1739|- iye, hozir yili esimda qoptimi, uka? o'sha bosmachilarni qiyratib yurgan paytlarimizda edida.
1740|sezib turibman, jahli chiqib ketyapti.
1741|axir u o'zing-ku, nahot tushunmasang...
1742|- axir, menam bolamga pufayka obermoqchiman,- dedi onam yig'lamsirab.
1743|pora nimaligini bilmaydi.
1744|men ishdaman. -yigirma minutdan keyin ishingiz tugaydi.
1745|devorlarning uqalanib yotishi-chi? nima, bir paqir ohak topish shunchalik qiyinmi?
1746|amir hushiga kelganda o'zini shu xonadan topdi. a'zoyi badani qaqshab og'rirdi.
1747|-uyatsiz!
1748|tepadan ikki-uchtasi kelib, sizni so'rashdi.
1749|uniki yozgayam, qishgayam, loygayam, suvgayam bitta.
1750|bilmagan joyning ko'chasi ko'p, deb shuni aytar ekanda.
1751|faqat uning qarashida qiziqish, hayronlik emas, iltijo, cheksiz iltijo bor edi.
1752|siz-chi, umarbekov? -kemaga tushganning joni bir.
1753|- yusuf o'zini xuddi tok urgandek sezib, garangsib qoldi.
1754|allaqachon xabarlari bo'lsa kerak. bir ish ochilsa, hammasi ochiladi.
1755|o'zimmi bozorga solaymi?
1756|nihoyat oyisi, yangi koptokdek kichkina kuchukning bolasini olib kelib berishni va'da qildi.
1757|menga alam qiladi bu narsa, aka!..
1758|qo'lyozmalaringizni olib ketaman. kitobingizni chop etishni talab qilaman.
1759|ammo o'zi borib, o'z puliga oladi.
1760|men beixtiyor o'sha tomonga qaradim.
1761|u bo'm-bo'sh edi.
1762|- zumrad ariq labidagi xarsang ustiga engashdi.
1763|keyin... tushunaman, bu og'ir sizga. lekin boshqa ilojimiz yo'q. -komil...
1764|hukmni bekor qilishadi. meni aytdi dersiz.
1765|- voy, o'zimning toychoq o'g'limdan aylanay!
1766|-ishonmasangiz yuring, aylanib kelasiz! - dedi u zaharxandalik bilan.
1767|u joyiga o'tirib, ko'zlariga yana yosh oldi. chindan ham qaytar dunyo!
1768|ertaga? kim bilsin... hozir-chi?
1769|a, opa? -eringizning umri qancha bilmayman. buni xudo biladi.
1770|a'lobushning mo'risidan tutun chiqib turardi. shahodat xola shu yoqqa yurdi. -a'lobush!
1771|sarsonboy ota indamadi. uning rangida qon qolmagan, lablari titrardi.
1772|go'zal sevinib ketdi. -kelganingiz juda yaxshi bo'ldi. -uy tinchmi? - so'radim gapini bo'lib.
1773|kelib otangni ham namoz o'qimayapsiz, deb tergab ketadi.
1774|biroq hech qanaqa janjal bo'lmadi. dalavoy ostonada turib, negadir jilmaydi.
1775|biroq, qayrag'ochning po'sti muzlab qolgan - arra hadeb sirg'anib ketadi. hech iz tushmaydi.
1776|eshik oldida botirali turardi. allaqanday bo'lib ketdim.
1777|qaysi qizga nisbatan mehr tuysam, xayolimda u paydo bo'laverdi.
1778|shahrimiz uning nomiga qo'yilgan...
1779|- vaqt bo'pti, - dedi o'zicha u va oshxona tomon yo'l oldi.
1780|amir bir sening gapingga kiradi.
1781|shundoq kelayotsam ko'rib qoldim. - bugun ishingiz yo'qmi?
1782|oyim tovoqni yana men tomonga surdi. - ol, bolam, shirin bo'pti.
1783|chiroyli kiyindim.
1784|o'shandayam uni xizmatkori uyg'otib, zarur gap bilan muovini yo'qlaganidan xabar berdi.
1785|tasodifan botirali omon qolibdi. jang tugaganidan keyin o'rtoqlarini o'zi ko'mibdi.
1786|lager hayoti uning butun vujudini ko'z bilan quloqqa aylantirib qo'ygan edi.
1787|- ilgari ko'p ichgan-da. - miyasini ichib qo'ygan, deng. - hi-hi-hi...
1788|yigit seskanib ketdi. -odamning murdasi edi, - davom etdi samad aka.
1789|ostonada kimdir tirsagidan ushladi.
1790|-o'zingizni bosing, aka.
1791|opam echki sutini sotish uchun shaharga ketgan. uyda oyim, ukam qolgan.
1792|kutaman.
1793|yana o'shalarning yo'lidan boramizmi? - uning peshanasi tirishdi. - yo'q, bu mumkin emas.
1794|- sen nega yemayapsan?
1795|avvalambor, tog'ning uchlari oqara boshlagan edi. keyin ikkalovining ham ko'ziga uyku kelmadi.
1796|umuman, komil sizni hurmat qiladi. o'sha kuni siz bilan bo'lganini kechagacha aytmagan edi.
1797|bir mahal tashqarida itning akillashi, dadam-ning yot deb baqirishidan uyg'onib ketdim.
1798|fikrimni shavkat bo'lib yubordi:. -men ham boraman, - dedi u menga qarab.
1799|men ishdan uch kun kechikdim.
1800|yo u ham qo'rqayotganmikan?
1801|ularning qo'l soatlari bor. oddiy, lekin katta soat. bilaklariga zo'rg'a sig'adi.
1802|-rahmat, - ayol uyalinqirab kursining chetiga omonatgina o'tirdi. -eshitaman?
1803|kozimning dadasi engashib do'ng bo'lib turgan bir narsa ustiga o'tirdi. ko'ktoy hidladi.
1804|mirsidiq yanglishmabdi. bu o'sha, uning o'zi operatsiya qilgan yigit.
1805|-yo'g'-a, xola, yo'q, - dedi qoravoy aybdor ohangda.
1806|bular ham sekin-asta tushunib qolar. - mening o'ttiz besh yoshimgacha o'risning zamoni edi.
1807|-ichib ko'rdim, foyda bermayapti.
1808|- bizda teskari - yakshanbada ishlab, dushanbada dam olaman. - qiynalmayapsizmi?
1809|-nima derdi?! yana o'sha gap. - rahima xayolchan javob berdi.
1810|komandiri mazasi yo'q bola ekan!
1811|rais uka, rahmat! martabangiz bundan ham baland bo'lsin, dard ko'rmang.
1812|- ber, ber! - dedi oyim shoshilib. - hammasini ber.
1813|mazalikka mazaku-ya, biroq beshyog'ochga yetib olguncha ancha gap bor-da!
1814|nima qilib qo'yding, o'g'lim? obidjon aka bugungacha o'g'lidan o'pkalamagan edi.
1815|qattiq bir narsa qo'liga tegdi.
1816|mirsidiq eshikni sekin ochdi-yu, sevinib ketdi. xatamjon yarim ovozda kuylardi.
1817|o'zingizmisiz?
1818|o'yini - kuchuk bola.
1819|...ertalab kimdir sekin yelkamga turtayotganini payqab uyg'onib ketdim.
1820|dadam bir joydan qarg'a otib keldi.
1821|umuman, xafa bo'lishni bilmaydi. iljayadi. onamning yigirmasi bo'layotgan edi.
1822|-tinchlikmi? -sizni kutayotgan edim, - dedi komil uni chetga tortib. - gap bor.
1823|oygul tun yarmida cho'chib uyg'ondi... negadir yuragi g'ash edi, qaytib uxlay olmadi.
1824|uyalmanglar, tasadduqlar!
1825|boshqa - uchinchi yo'l yo'qqa o'xshaydi.
1826|tagida uch-to'rtta bola yong'oq o'ynab o'tiribdi. boqqa qaradim.
1827|men to o'zimni o'nglab olgunimcha bolalar etakni bo'shatishdi, yigit uzumzor ichida g'oyib bo'ldi.
1828|ukam ovunib qoladi.
1829|paranjili xotin to'xtadi. chachvonini yuzidan olgan edi, qo'rqib ketdim.
1830|ammo endi bu yerda toychoq savdosi bo'layotgan ekan. - dallol shu yerning odami-ku.
1831|nima gap o'zi?
1832|siz ezilmang, ota.
1833|faqat raqam.
1834|- gap bor. ular bozor oldidagi xiyobonga o'tib bo'sh skameykalardan biriga o'tirishdi.
1835|u dilining tub-tubidan cho'ponlarga yomonlik sog'indi: iloyim, ko'zlaringga suv to'lsin senlarni!..
1836|uning bu savolini boshi, qovoqlari og'irlashib borayotgan bemor ham eshitdi.
1837|u yaqinroq kelib qaradi, yo'q, sinibdi-yu, uzilmabdi.
1838|nazirpolvon kuldi.
1839|- bemalol, - dedi huri satang. - bemalol, kelin poshsha, g'ijim bo'ladigan narsamas bu.
1840|o'shanda ham somsaning daragini eshitib:
1841|o'limni o'ylagan odam tinch bo'lishi kerak-da.
1842|- yig'lamang.
1843|yigitlar tosh qal'a tomon yo'l olishdi.
1844|uning fazilatlarini sanab adog'iga yetolmaysan.
1845|bular endi kuchga to'lgan jiyron otning o'zidir. sen kim bo'lding?
1846|uning xayoli yana o'choqboshida edi. ammo darrov borishga botinmadi.
1847|sumalakni sog'inibsan-da? - bu tursunoy opa edi.
1848|endi tong otgan ekan. qarasam, uyda hech kim yo'q. demak, to'yxonaga chiqishgan.
1849|ayolga yarim qop oziq-ovqat ham berib yubordi. ammo ularni keyin ko'rish nasib qilmadi.
1850|kampirning yuz-ko'zi yosh edi. -qo'ying, yig'lamang, foydasi yo'q. urushning oqibati bu.
1851|leytenantning oxirgi gapi shu bo'ldi.
1852|turmush qurmadi, ne-ne joylardan sovchilar keldi, yo'q dedi. bitta bola bilan qoldi.
1853|uning yuragi orqasiga tortib ketdi.
1854|tashvishimiz bo'lmaydi. -ovqatlarniyam o'zim qilaman! - dedi tursun.
1855|oyimning vafotidan ko'p o'tmay o'gay otam uylandi.
1856|daraxtni bir tepsang, yuzta qiz yog'iladi-yu, bu yigit o'lgur mana shu juvonni olaman deydi!
1857|-o'qiganmisiz? - qiz yalt etib menga o'girildi.
1858|bog' tomonga yugurdim.
1859|shunda bildi, achinganlar bor.
1860|yusuf g'alati bo'lib ketdi, lekin indamadi. - juda soz joyga o'rnashibsan-ku, jo'ra.
1861|arava qimirlamay o'z joyida turadi. vaholanki, hamma aravaning harakatidan manfaatdor.
1862|shifer tomli uy oldida zil turibdi.
1863|- mollaring so'mga sotiladimi yo dollarga?
1864|-nega? -qizlar uyaltirishyapti. go'zal jilmayishga harakat qilib, xo'rsindi.
1865|o'tkazishdi-yu, zovurlarning ustini yopish eslaridan chiqib ketdi.
1866|alam to'la suhbatida bo'lgan bormi?!
1867|- bir kun ming kun bo'lmas!
1868|ammo o'shanda bunday ko'ringani yo'q.
1869|shundan keyin norboy aka oylab minilmay turgan volgani minib chiqib ketdilar.
1870|qachon? - qayta so'radi solihabibi.
1871|seylon choy ichgisi keldi. sobirjon bir pachkasini qo'yarda-qo'ymay berib yuborgan edi.
1872|- miraz, qara zo'r-u, a, afsuski, ikkita ekan.
1873|nima desin? -yotibdi.
1874|cho'chib tushdi qiz bechora va sevinchdan bo'shashdi...
1875|mashinadan tushib tepaga qaradim.
1876|-keling?
1877|ancha o'tirdi.
1878|-bilaman.
1879|archa topib kelishni ham buyurishadi.
1880|- muxtorning gapi og'zida qoldi. - shu gap rostmi?..
1881|- miltiqni olib chiq! qo'shotarni! -voy, nima deyapsiz!
1882|yuragim hapriqib ketdi. bordimu shartta uzib oldim.
1883|u erining ko'kragiga mushtlab, o'zini to'xtatolmay yig'lardi.
1884|-chaqirib ko'r. galiulin qichqirdi. -hech kim javob bermayapti.
1885|kech bo'ldi, uyning to'riga kirib yotib oladi. hech kimni tashqariga chiqarmaydi.
1886|daladan kelayotgan edim.
1887|ro'y bergan voqeaning butun dahshatini endi tushungandek bo'ldim.
1888|javobim raisga yoqmadi.
1889|yo u ham qo'rqayotganmikan? nimadan qo'rqadi?
1890|-hozir bittasini o'zimiz tutib olsak-chi? - yigit iljaydi. -unday qilmaysiz.
1891|ko'cha devorga yaqin o'rikning tagida o'tirgan ekanlar, ko'rmabman.
1892|solihabibi jilmaydi.
1893|xo'jalikning o'n gektarlik yong'oqzori uning qaramog'ida.
1894|shuning uchunmi, o'tirishi bilan badani bo'shashdi, ko'zlari o'z-o'zidan yumildi.
1895|-topasan, - dedim. - dadang axir qahramon-ku! -rahmat, amaki.
1896|-kim biladi, - dedi samad aka o'ylanib.
1897|-olib keting, yo'qsa uni, birga orom olurmiz.
1898|- shuni aytaman-da! zotli mol! onasi har yili ikkitadan tug'adi.
1899|-ha. -yur, bo'lmasa.
1900|nima qilish kerak? hozir olib qolsa, hech kim bilmaydi.
1901|-voy kutmay-chi!? omon ekan, shuning o'zi katta baxt menga!
1902|xona yorishib ketdi.
1903|ko'ktoyga kechagi osh bu itning jilpanglashidan ma'qulroq edi.
1904|ayon bo'layaptiki, u yoshlardan ham batdarin va yovuz chiqdi.
1905|ilmiy-tekshirish institutida ishlaymiz.
1906|u nosni yana otib oladi-da, afsonasini boshlaydi:
1907|- qilg'ilikni qilgandan keyin jazosini olsin-da.
1909|ertagacha esa hali vaqt ko'p. butun tun uning ixtiyorida.
1910|nima deding?! - oyoqlarini suvga solib o'tirgan vosiq fatxillaga o'qraydi.
1911|- men risolat opaning o'g'liman.
1912|yog'ochning uyoq-buyog'ini o'yar ekan, uh tortdi.
1913|ishqilib, nima bo'lsa ham lapar qosimjonga yoqdi.
1914|men esa qipqizarib o'rnidan turayotgan botiraliga engashib shivirladim:. -kechiring, polvon!
1915|- nima, xirurg sizdan pul talab qildimi?
1916|yarim kechagacha u bilan bo'ldi.
1917|- kep qoling!
1918|- nimaga kepti? - dedim ensam qotib. oyim surilib yonidan joy ko'rsatdi. tushundim, zarur gapi bor.
1919|adang poraxo'rmas, o'g'riyammas.
1920|adang poraxo'rmas, o'g'riyammas.
1921|qoravoy konvertni ochdi-yu, hayron bo'lib qoldi.
1922|ular hovliga tushishdi.
1923|buyoqqa kel! qora, egasiga o'xshagan semiz, qiyshiq oyoq it egasining oldiga borib erkalandi.
1924|kimning farzandi ekan?
1925|lekin hech kim unga qaramasdi, hamma o'zi bilan o'zi ovora edi. zalga kirganda, sud boshlangan edi.
1926|to'rtta ukasi bor. shavkat toshkentning o'zidan. otasi katta injener-geolog.
1927|-xursandxon!
1928|soqchilar boshlarini egishdi. oqsoqol belidagi charm hamyonini yechib ularga tutdi.
1929|ammo haram bo'm-bo'sh edi, ko'rinmasdi biron zot, har bittasi oy bilan teng qizlar qani?
1930|nega oyim xafalar-a? dadamlar kecha qattiq xafa qilganga o'xshaydilar.
1931|- lekin sen aralashmaysan. -nega?
1932|endigina ko'tarilgan oftobning iliq nurlari derazalarga tushib, uylarni yorita boshlagan edi.
1933|amirning bu kuni yana-da ayanchli kechdi.
1934|kattasiyam sho'ttayakan. onasining ko'ynagiga bekinib olgan.
1935|undan xursand edim.
1936|hatto uning ismini ham taxminan bilardi.
1937|-yo tavba, bu nima ko'rgilik o'zi? bunchalik bo'sh emasdim-ku!..
1938|eh-ha, biz bo'lgan joyda bo'rining soyasi ham bo'lmasdi!..
1939|u chap oyog'ini ko'targancha hakkalab sakray boshladi. ammo o'n qadam ham yurolmadi.
1940|maktabdan yolg'iz qaytish alam qilar edi. bultur xo'ja bilan qaytardik. endi uyam yo'q: chirchiqda.
1941|- xayr. -kelib turinglar. -rahmat, - dedim men.
1942|ko'chaga chiqdi. hech kim ko'chada ko'rinmadi.
1943|- uning ovozi juda shirali edi. - boraveraymi?
1944|mardon uni tanidi.
1945|ularchi? ularni nima jin urdi?
1946|-senlarni endi qanday o'rgataman bir-biringga? bo'rikalla ham o'jar, olabuqa ham undan qolishmaydi.
1947|a, opa? -eringizning umri qancha bilmayman.
1948|ergash akaning piyonistaligi uchunmi? so'qqabosh bo'lgandan keyingina ichishga ruju qo'ymadimi?..
1949|-shunday deng? -ha, shunday, bo'tam. -hozir bittasini o'zimiz tutib olsak-chi? - yigit iljaydi.
1950|ayolning ovozimi, alla ohangimi, xuddi onamga o'xshab ketardi.
1951|no'noq bo'lmasam ishlab ketmasmidim?.. o'sha kuni ular naq peshinga qadar suhbatlashib o'tirdilar.
1952|zumrad boshini quyi soldi.
1953|yangi damlaganman.
1954|-yuring, hovliga chiqaylik.
1955|-nima qilamiz? - so'radi qariyalardan biri. oqsoqol gap nima haqda ketayotganini tushundi.
1956|ba'zan yetti yot begona odam qarindoshdan ko'proq tushunadi, yaxshilik qiladi.
1957|- o'zingni soddalikka solma, uka. man hammasini bilaman.
1958|yarim tunga qadar yig'i hech tinmadi, shunda donka ko'zi chaqnab:. -to'xtang, - dedi.
1959|chol allanarsalar deb qushchani erkalagan bo'ldi, tili bilan avaylab og'zini ochib ho'lladi.
1960|apil-tapil nonushtasini yeb bitirgan yusuf qo'lqopim qani? deya unga xarxasha qildi.
1961|- ha, do'stoni aziz, qaqqa g'oyib bo'ldingiz?
1962|-birrov ko'rgani keldik. ovora bo'lmang, bolam. ravshanbek yaxshi yuribdimi?
1963|-hoy qiz! hoy bola!
1964|chiqdim. eshik oldida botirali turardi. allaqanday bo'lib ketdim.
1965|bir chekkadan uzib ketaverdik.
1966|- inspektor shunday deb eshik tomon yurar ekan, hikoyachimizga qarab jilmaydi.
1967|-man o'zim!
1968|qorovul chol yusufning qo'ltig'idan tutib ko'tardi...
1969|ammo u qaytdi ham, ishga tushdi ham, lom-mim deb og'iz ocholmadim.
1970|-otaxon!.. uni bo'lmoqchi edim, ammo gap bermadi.
1971|hoy, a'lobush! - dedi eshikni qiya ochib. - a'lobush-uvv!
1972|bilaman.
1973|noiloj yangi zanjir olib kelib, o'g'lining oldiga tashladi:
1974|oqsoqol indamay uni eshitdi. yelkalarini silab ovutgan bo'ldi. bir balo qiling!
1975|baland to'nka yoniga yotib, yo'lga tikildi. sarg'ayib ko'ringan narsa chiroq edi.
1976|-shu kasbni orttirdi-yu, ishqibozlari ko'payib qoldi. qirda ham kontsert berib keldi.
1977|- oyi!
1978|u diqqat bilan xatamjonga qaradi.
1979|yusuf o'rnidan turdi, turdi-yu, kayfining kuchidan yengilgina esankirab ketdi. lekin o'zini tutdi.
1980|shunday bo'lib qoladi.
1981|baxtni qarang, qishloqqa partizanlar kirib kelishdi.
1982|komil esa joyidan qimirlamadi.
1983|zahroning bag'riga g'alati bir iztirob - ehtimol vijdon azobidir - tushdi.
1984|-kechir meni.
1985|qaltirab ketdim. -qo'rqma, qo'rqma, bolam, - dedi u mayin tovush bilan.
1986|nahotki, yaxshi gapga ham, yomoniga ham farishta omin deydi, deganlari shu bo'lsa?!..
1987|- men-ku mayli, nazirada nima ayb? ruhiy xasta bola bilan umrbod ezilib yuradimi?!
1988|keyin ko'zi komilga tushdi.
1989|bir joydagi odammiz. yigirma so'm-de!
1990|yusufning bir o'zi so'ppayib qoldi.
1991|-qani, do'xtir, daptarizni ko'rsating-chi, - deydi.
1992|- shu o'lgurni oldirib tashlab qutulaman shekilli.
1993|- endi sudga beradi.
1994|o'zim qilib berardim, to'yini...
1995|hech qayoqqa borishga, umuman, to'polon qilishga hojat yo'qligini aytdim.
1996|birpasda ustimdagi choyshabni olishdi. qo'rqqanimdanmi, nafasim qaytgani uchunmi, terlab ketgandim.
1997|oyim ukamga alla aytadi-yu, ohangiga men uxlab qolaman...
1998|-mutlaqo! - dedim men.
1999|- qulluq...
2000|bu - haqiqat!.. shu holda-chi?.. - gulshoda biroz o'ylanib qoldi - unda qanday nafim bor?
2001|shuning uchun kiyaveradi. sob bo'lganda, tashlab, yangisini oladi. to'g'ri emasmi?
2002|o'ynab-o'ynab charchaganimizdan keyin hammamiz tol soyasida dam olamiz.
2003|ammo o'sha turtki yo'q.
2004|nima qilaman kirib, bezovta qilib? - dedi ichida. - nahotki tushunmasa, xabari bor-ku!
2005|oyimga qarasam, qovog'ini solib turibdi.
2006|nega u mening diqqatimni o'ziga tortdi?
2007|ziyamat uni ko'tarib o'rmongacha olib bormoqchi bo'ldi, lekin:. -qoch!
2008|bu ham yetmaganday, bittasini o'zim qirqib o'lchov qilib berdim.
2009|- tinchlik, o'g'lim. shu o'zimning bir yig'lagim keldi.
2010|zaynobiddin omonov kechasi uyqusi qochib ketib o'yladi.
2011|shu payt birov qo'limdan mahkam ushlab tortdi.
2012|hamma qayoqqadir shoshadi. bir mahal paranji-chachvonli xotinga duch keldik.
2013|- pora! onam yonimdagi stulga o'tirib qoldi. - nima?
2014|- malades, shayx!
2015|oyim ro'paradan kelayotgan, sumka ko'targan xotinni to'xtatdi.
2016|biz eskichasiga allaqachon eru xotin emasmiz. endi yangichasiga ajralishsak, bas.
2017|aytma-sang, eringning holiga tushasan. -bilmayman.
2018|ermon buva sokin bosh chayqadi.
2019|univermagga ham kirib chiqsa bo'ladi.
2020|-xola, kirsam maylimi? - deb qichqirdi. -bo'masa-chi, kiraver, - dedi shahodat xola.
2021|go'zal kuyov bilan meni qo'ltiqlab olgan edi.
2022|buni qanday tushunish kerak ekan?
2023|ichida partizanlar bor edi.
2024|uni bunga, buni unga degandek bozorlik.
2025|shu paytgacha uni bunday deb atamas edim.
2026|chidolmay, tinchlikmi? - deb so'radim.
2027|keyin kafti bilan yuzini to'sgancha, to'nka ustiga o'tirib qoldi.
2028|ammo ajrashmasak bo'lmaydi. xudo haqqi, bunaqa masalalarga aralashishni jinimdan yomon ko'raman.
2029|kim o'zi u!
2030|shunda ehtimol men ham xuddi said misol men deb emas, biz deb gapirsam kerak.
2031|-hozir. u shunday deb o'rikka oyoq qo'ydi. lekin qo'llarini yozmadi.
2032|endi hammalaring qiynalyapsizlar.
2033|ol. qaymoqni bitta odamdan olaman.
2034|demak, nurilloga bir yarim mingta ko'kidan lozim.
2035|- u ko'zini qisib kuldi. - kelmagan bo'lsalar, xafa bo'lmang... mana!
2036|esim bo'lsa shunday qilamanmi?
2037|-bugungi uchrashuv planlashtirilganmidi? -yo'q. eskpromt.
2038|uni sizga emas, yusufga qoldiryapman. o'qishi uchun, o'qishga yordam bo'lsin, deb.
2039|biz, bolalar uchun esa, uzumzor sirli bir dunyo edi.
2040|ular shunday gaplar bilan katta ko'chaga chiqaverishdagi tolzorga yetishdi.
2041|yaqinda onasiyam qazo qildi: sil edi bechora. yetmish yashar kampir buvisi bilan qoldi.
2042|shunday deb men eshitmagan afsonani aytib berdi. - qadim zamonda bir yurtni yov bosibdi.
2043|borishga qiynalamiz. iloji bo'lsa o'zlari kelsalar, deyishayapti.
2044|ko'ch-ko'ronni olib, qaydasan qishloq! - deya yo'lga tushishdan o'zga iloj topilmadi.
2045|- jo'raboshi kerosin hidi anqib turgan mushtini burnimga tiradi.
2046|eri javob bermadi.
2047|-ixtiyoring.
2048|ba'zida xo'rligim kelganidan yig'layman.
2049|yunusoboddan hovli olganlarini bir kuni aytdilar.
2050|afsuski, bunday mash'alalar endi yo'q. hammasi birin-sirin o'chib bo'lgan...
2051|men kampirimni nikoh kuni go'shangada ko'rganman.
2052|-voy! voy!
2053|-qari odamga achchiq choy ziyon, oshna.
2054|hovliga kechagi qiz tushdi. qo'lidagi sopol tovoqni u baland ko'tarib: ma!
2055|yonida qator-qator bidonlar...
2056|- ayting, nima qilay! bilaman, yo'ldoshni yaxshi ko'rardingiz.
2057|qish kechalari sandalga suqilib tiqilishib yotardik. uy nimqorong'i.
2058|qurug'i desam, turshak obchiqibdi. qarang, oka! qarang!
2059|yusuf oldinga bosdi. amir unga orqasi bilan turganidan ukasini ko'rmasdi.
2060|qolaversa, uning ichini gunoh hissi o'rtayotgandi.
2061|u tengi bolalar urug'imizda ko'p edi. xushbichim, baland bo'y, katta qiz bo'lib ketibdi.
2062|shunda sen bir ish qolganini ko'rasan: farzlarni ado etish.
2063|bir mahal tepamga onam keldi. o'zimni uxlayotganga solib ko'zimni chirt yumib oldim.
2064|uning ikkala ko'zi erining murdasida edi. -yolg'on! - qichqirdi ofitser.
2065|o'g'illari to'rt yarim yildan beri qamoqda ekan.
2066|- oyim uzoq jimib qoladi, keyin sekin davom etadi.
2067|ayniqsa, enamning yoshida o'lim aza emas, to'y.
2068|- vasiyatga ham shunaqa beparvo bo'lishadimi? unda inson umrida e'tiborga molik nima qoladi?
2069|o'ziniyam o'n yil kiygan bo'lsa kerak. kambag'al shunaqa kiyadimi?!
2070|ko'rib turibman.
2071|tag'in o'sha nimjon yigitningo'zi aytyapti.
2072|solihabibi unga iltijo bilan tikildi. zumradxon telefonni joyiga qo'ydi. -obedga keladilar.
2073|ichimizda butunimiz sensan!
2074|bu vela edi. sakrab o'rnimdan turdim.
2075|keyin birin-ketin mohira va nodiralar chopqillab chiqishdi.
2076|uning avzoyi buzuq edi.
2077|buni sotiboldi ham aytdi.
2079|bag'ri keng, issiq emish... zumrad cho'chib uyg'onib ketdi.
2080|kim bor yana? - deb so'raganda, men o'rtaga chiqdim.
2081|boqqa qaradim.
2082|shu tob ichkaridan ichki oq ko'ylagini kiygan rahima chiqdi.
2083|tugunning eng tagida qog'oz quti ko'rindi.
2084|axir, aynan o'shalardan so'ng u o'z yolg'izligini tobora teranroq anglab boradi, qiynaladi...
2085|axir, mirazim hamma orzusiga erishdi-ku?!.. har ikki holda ham inson yakkalanib qolmadimi?..
2086|ertalabdan buyon o'ng qovog'im uchayotgan edi-ya.
2087|- chektiramiz hozir... sobirjonni yo'tal tutdi. orqamga o'girildim.
2088|bahor paytlari ola sigirini yetaklab kelib qoladi.
2089|kamayib qoladimi?
2090|- voy, voy, aylanay, - dedi ovozi titrab. - assalomu alaykum.
2091|omon bo'lsangiz bo'ldi...
2092|-mana, - dedi bola kichkina qizil eshikni ko'rsatib, - shu yerda turadilar. kiravering. men ketdim.
2093|- arqon-chi? - dedim sekingina.
2094|yig'ib-yig'ib. shundoq shaddod kampirning ta'zim qilib turishi g'alati ta'sir qilib ketdi.
2095|yo sotiboldi tushmagur uni shunaqa ishga qo'yib qo'ydimi? ertalab keladi, supuradi-sidiradi.
2096|davra sukutga cho'mdi.
2097|qancha turdim, bilmayman, bir mahal orqamdan:. -qani, hoy bolalar!
2098|ustiga bostirib, ketdim, qaydam tag'in?
2099|domda turmayman, deydi., tobutimni qandoq olib chiqishadi, deydi.
